release1,release2,value
io.netty:netty-common:4.1.39.Final,io.netty:netty-common:4.1.90.Final,93.0
io.netty:netty-common:4.1.39.Final,io.netty:netty-common:4.1.84.Final,92.0
org.springframework.boot:spring-boot-test:3.2.2,org.springframework.boot:spring-boot-test:3.1.6,3.0
org.slf4j:slf4j-api:1.7.36,org.slf4j:slf4j-api:1.3.1,27.0
org.slf4j:slf4j-api:1.7.36,org.slf4j:slf4j-api:1.7.32,0.0
org.springframework.boot:spring-boot-test:3.2.2,org.springframework.boot:spring-boot-test:3.1.10,4.0
org.springframework.boot:spring-boot-test:3.2.2,org.springframework.boot:spring-boot-test:3.2.4,1.0
org.springframework.boot:spring-boot-test:3.2.2,org.springframework.boot:spring-boot-test:3.0.9,6.0
org.springframework.boot:spring-boot-test:3.2.2,org.springframework.boot:spring-boot-test:3.1.5,3.0
org.springframework.boot:spring-boot-test:3.2.2,org.springframework.boot:spring-boot-test:3.1.7,3.0
org.springframework:spring-test:6.0.17,org.springframework:spring-test:6.1.4,34.0
org.slf4j:slf4j-api:1.7.36,org.slf4j:slf4j-api:1.7.12,13.0
org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm:1.5.2,org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm:1.4.3,64.0
io.netty:netty-handler:4.1.84.Final,io.netty:netty-handler:4.1.94.Final,10.0
io.netty:netty-handler:4.1.84.Final,io.netty:netty-handler:4.1.17.Final,113.0
io.netty:netty-handler:4.1.84.Final,io.netty:netty-handler:4.1.51.Final,74.0
io.netty:netty-transport:4.1.97.Final,io.netty:netty-transport:4.1.95.Final,0.0
io.netty:netty-transport:4.1.97.Final,io.netty:netty-transport:4.1.100.Final,0.0
io.netty:netty-transport:4.1.97.Final,io.netty:netty-transport:4.1.51.Final,39.0
io.netty:netty-transport:4.1.97.Final,io.netty:netty-transport:4.1.93.Final,2.0
io.netty:netty-transport:4.1.97.Final,io.netty:netty-transport:4.1.94.Final,2.0
io.netty:netty-transport:4.1.97.Final,io.netty:netty-transport:4.1.17.Final,66.0
io.netty:netty-transport:4.1.97.Final,io.netty:netty-transport:4.1.101.Final,1.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.100.Final,3.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.51.Final,41.0
io.netty:netty-transport:4.1.97.Final,io.netty:netty-transport:4.1.107.Final,1.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.95.Final,3.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.90.Final,5.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:6.1.2,7.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:5.2.0.RELEASE,353.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.79.Final,12.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:5.3.15,306.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:3.0.3.RELEASE,754.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.39.Final,49.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.89.Final,6.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.99.Final,3.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:5.3.20,303.0
io.netty:netty-codec:4.1.39.Final,io.netty:netty-codec:4.1.79.Final,10.0
org.codehaus.plexus:plexus-utils:1.5.15,org.codehaus.plexus:plexus-utils:1.5.6,15.0
io.netty:netty-codec:4.1.39.Final,io.netty:netty-codec:4.1.92.Final,11.0
io.netty:netty-common:4.1.39.Final,io.netty:netty-common:4.1.51.Final,65.0
org.codehaus.plexus:plexus-utils:1.5.15,org.codehaus.plexus:plexus-utils:1.0.4,53.0
io.netty:netty-codec:4.1.39.Final,io.netty:netty-codec:4.1.89.Final,10.0
org.codehaus.plexus:plexus-utils:1.5.15,org.codehaus.plexus:plexus-utils:1.4.1,40.0
io.netty:netty-common:4.1.39.Final,io.netty:netty-common:4.1.108.Final,95.0
org.codehaus.plexus:plexus-utils:1.5.15,org.codehaus.plexus:plexus-utils:1.4.2,38.0
io.netty:netty-common:4.1.39.Final,io.netty:netty-common:4.1.75.Final,90.0
org.codehaus.plexus:plexus-utils:1.5.15,org.codehaus.plexus:plexus-utils:3.0.8,26.0
org.codehaus.plexus:plexus-interpolation:1.11,org.codehaus.plexus:plexus-interpolation:1.8.1,0.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.5.Final,75.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.106.Final,6.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.79.Final,8.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.99.Final,1.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.17.Final,60.0
io.netty:netty-codec:4.1.39.Final,io.netty:netty-codec:4.1.17.Final,8.0
io.netty:netty-codec:4.1.39.Final,io.netty:netty-codec:4.1.43.Final,0.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.107.Final,6.0
io.netty:netty-codec:4.1.39.Final,io.netty:netty-codec:4.1.104.Final,12.0
io.netty:netty-codec:4.1.39.Final,io.netty:netty-codec:4.1.106.Final,12.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.101.Final,3.0
io.netty:netty-buffer:4.1.106.Final,io.netty:netty-buffer:4.1.89.Final,10.0
io.netty:netty-buffer:4.1.106.Final,io.netty:netty-buffer:4.1.5.Final,75.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:5.3.9,308.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.94.Final,5.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:5.3.4,316.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.84.Final,7.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.93.Final,5.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:5.3.31,289.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:5.3.30,289.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.107.Final,0.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:6.1.0,18.0
org.springframework:spring-test:6.0.17,org.springframework:spring-test:6.0.12,0.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.17.Final,68.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:6.0.0,100.0
org.apache.maven:maven-model:2.2.1,org.apache.maven:maven-model:2.1.0,16.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.101.Final,0.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:6.1.1,18.0
io.netty:netty-transport:4.1.106.Final,io.netty:netty-transport:4.1.75.Final,18.0
org.springframework:spring-core:6.1.3,org.springframework:spring-core:6.0.2,100.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:6.1.5,170.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:6.0.5,142.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:5.3.9,6.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:5.3.29,24.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:6.1.0,167.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:6.0.0,134.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:5.3.4,17.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:5.3.22,18.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:5.3.31,30.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:5.3.30,29.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:6.1.2,167.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:6.1.1,167.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:5.2.0.RELEASE,81.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:6.1.3,168.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:6.0.2,134.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:6.0.17,148.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:5.3.18,5.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:3.0.3.RELEASE,608.0
org.springframework:spring-core:5.3.15,org.springframework:spring-core:5.3.17,4.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.7.12,5.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.3.1,20.0
org.springframework:spring-beans:3.0.3.RELEASE,org.springframework:spring-beans:5.3.20,112.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:2.0.2,13.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:2.0.9,13.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:2.0.3,13.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.7.32,9.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:2.0.7,13.0
org.springframework.boot:spring-boot-test:3.1.9,org.springframework.boot:spring-boot-test:3.1.7,1.0
org.springframework.boot:spring-boot-test:3.1.9,org.springframework.boot:spring-boot-test:3.0.9,4.0
org.springframework.boot:spring-boot-test:3.1.9,org.springframework.boot:spring-boot-test:3.1.5,1.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.7.35,9.0
org.springframework.boot:spring-boot-test:3.1.9,org.springframework.boot:spring-boot-test:3.1.10,0.0
org.springframework.boot:spring-boot-test:3.1.9,org.springframework.boot:spring-boot-test:3.2.4,3.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:2.0.12,13.0
org.springframework.boot:spring-boot-test:3.1.9,org.springframework.boot:spring-boot-test:3.1.6,1.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.7.13,6.0
org.springframework.boot:spring-boot-test:3.1.9,org.springframework.boot:spring-boot-test:3.2.2,4.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.7.21,9.0
org.springframework.boot:spring-boot-test:3.1.9,org.springframework.boot:spring-boot-test:3.1.3,1.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:2.0.11,13.0
org.springframework.boot:spring-boot-test:3.1.9,org.springframework.boot:spring-boot-test:3.1.4,1.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.6.6,4.0
com.google.code.findbugs:jsr305:1.3.9,com.google.code.findbugs:jsr305:3.0.2,1.0
com.google.code.findbugs:jsr305:1.3.9,com.google.code.findbugs:jsr305:3.0.1,1.0
org.springframework.boot:spring-boot-starter:3.1.9,org.springframework.boot:spring-boot-starter:3.0.0,0.0
org.springframework.boot:spring-boot-starter:3.1.9,org.springframework.boot:spring-boot-starter:3.1.10,0.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.7.25,9.0
org.springframework.boot:spring-boot-starter:3.1.9,org.springframework.boot:spring-boot-starter:2.7.14,0.0
org.springframework.boot:spring-boot-starter:3.1.9,org.springframework.boot:spring-boot-starter:2.7.15,0.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.6.4,4.0
org.springframework.boot:spring-boot-starter:3.1.9,org.springframework.boot:spring-boot-starter:2.7.16,0.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.5.3,14.0
org.springframework.boot:spring-boot-starter:3.1.9,org.springframework.boot:spring-boot-starter:2.7.17,0.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:2.0.4,13.0
org.springframework.boot:spring-boot-starter:3.1.9,org.springframework.boot:spring-boot-starter:3.0.12,0.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.7.26,9.0
org.springframework.boot:spring-boot-starter:3.1.9,org.springframework.boot:spring-boot-starter:3.0.13,0.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.7.28,9.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.7.7,2.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.7.6,2.0
com.jayway.jsonpath:json-path:2.6.0,com.jayway.jsonpath:json-path:2.7.0,11.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.1.3,7.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:5.3.15,92.0
com.jayway.jsonpath:json-path:2.6.0,com.jayway.jsonpath:json-path:2.9.0,12.0
com.jayway.jsonpath:json-path:2.6.0,com.jayway.jsonpath:json-path:2.4.0,32.0
com.jayway.jsonpath:json-path:2.6.0,com.jayway.jsonpath:json-path:2.5.0,10.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:5.2.0.RELEASE,23.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:5.3.29,6.0
org.eclipse.jetty:jetty-io:9.4.54.v20240208,org.eclipse.jetty:jetty-io:9.4.53.v20231009,0.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.1.2,5.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.1.5,8.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.0.5,29.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.84.Final,6.0
org.eclipse.jetty:jetty-io:9.4.54.v20240208,org.eclipse.jetty:jetty-io:9.2.28.v20190418,61.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.17,52.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.100.Final,3.0
org.eclipse.jetty:jetty-io:9.4.54.v20240208,org.eclipse.jetty:jetty-io:9.4.51.v20230217,0.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.16,52.0
org.eclipse.jetty:jetty-io:9.4.54.v20240208,org.eclipse.jetty:jetty-io:9.4.49.v20220914,0.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.15,52.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.14,52.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.86.Final,6.0
org.eclipse.jetty:jetty-jmx:9.4.54.v20240208,org.eclipse.jetty:jetty-jmx:9.4.49.v20220914,0.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.13,52.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.51.Final,23.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.12,52.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.92.Final,5.0
org.eclipse.jetty:jetty-jmx:9.4.54.v20240208,org.eclipse.jetty:jetty-jmx:9.4.53.v20231009,0.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.11,52.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.95.Final,9.0
org.eclipse.jetty:jetty-jmx:9.4.54.v20240208,org.eclipse.jetty:jetty-jmx:9.2.28.v20190418,4.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.10,52.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.108.Final,6.0
org.eclipse.jetty:jetty-jmx:9.4.54.v20240208,org.eclipse.jetty:jetty-jmx:9.4.51.v20230217,0.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:5.3.9,93.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.0.0,31.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.0.18,16.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.1.1,0.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.1.4,8.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:3.0.3.RELEASE,195.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:5.3.18,89.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:5.3.4,7.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.1.0,57.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:5.3.31,7.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.0.2,31.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:5.3.30,88.0
io.netty:netty-buffer:4.1.106.Final,io.netty:netty-buffer:4.1.51.Final,23.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:5.3.9,6.0
org.springframework.boot:spring-boot-starter-json:3.1.9,org.springframework.boot:spring-boot-starter-json:2.7.17,0.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.0,48.0
org.codehaus.janino:commons-compiler:3.1.8,org.codehaus.janino:commons-compiler:3.0.6,76.0
org.springframework.boot:spring-boot-starter-json:3.1.9,org.springframework.boot:spring-boot-starter-json:3.0.10,0.0
io.netty:netty-buffer:4.1.97.Final,io.netty:netty-buffer:4.1.39.Final,52.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:5.3.17,4.0
io.netty:netty-buffer:4.1.106.Final,io.netty:netty-buffer:4.1.108.Final,1.0
org.eclipse.jetty:jetty-http:9.4.54.v20240208,org.eclipse.jetty:jetty-http:9.4.51.v20230217,9.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.2,48.0
io.netty:netty-buffer:4.1.106.Final,io.netty:netty-buffer:4.1.92.Final,9.0
org.eclipse.jetty:jetty-http:9.4.54.v20240208,org.eclipse.jetty:jetty-http:9.4.53.v20231009,0.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:5.3.30,7.0
io.netty:netty-buffer:4.1.106.Final,io.netty:netty-buffer:4.1.95.Final,13.0
org.fusesource.jansi:jansi:2.4.0,org.fusesource.jansi:jansi:2.4.1,3.0
org.eclipse.jetty:jetty-http:9.4.54.v20240208,org.eclipse.jetty:jetty-http:9.2.28.v20190418,76.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.18,52.0
io.netty:netty-buffer:4.1.106.Final,io.netty:netty-buffer:4.1.86.Final,10.0
org.codehaus.janino:janino:3.1.8,org.codehaus.janino:janino:3.0.6,231.0
org.eclipse.jetty:jetty-http:9.4.54.v20240208,org.eclipse.jetty:jetty-http:9.4.49.v20220914,11.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.1.1,57.0
org.fusesource.jansi:jansi:2.4.0,org.fusesource.jansi:jansi:2.3.4,3.0
javax.servlet:javax.servlet-api:3.1.0,javax.servlet:javax.servlet-api:4.0.1,16.0
org.slf4j:slf4j-api:1.7.36,org.slf4j:slf4j-api:1.7.13,11.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.0.11,20.0
org.slf4j:slf4j-api:1.7.36,org.slf4j:slf4j-api:1.7.35,0.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.0.10,22.0
org.slf4j:slf4j-api:1.7.36,org.slf4j:slf4j-api:1.7.28,2.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:5.3.31,88.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:5.3.4,94.0
org.slf4j:slf4j-api:1.7.36,org.slf4j:slf4j-api:1.6.6,19.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.0.15,16.0
org.slf4j:slf4j-api:1.7.36,org.slf4j:slf4j-api:1.7.21,3.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.0.14,16.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:3.0.3.RELEASE,147.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:5.3.18,4.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.0.5,50.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.1.4,58.0
org.bouncycastle:bcpkix-jdk15on:1.54,org.bouncycastle:bcpkix-jdk15on:1.65,62.0
org.springframework:spring-beans:6.1.0,org.springframework:spring-beans:6.0.13,16.0
org.bouncycastle:bcpkix-jdk15on:1.54,org.bouncycastle:bcpkix-jdk15on:1.64,58.0
org.bouncycastle:bcpkix-jdk15on:1.54,org.bouncycastle:bcpkix-jdk15on:1.69,80.0
io.netty:netty-buffer:4.1.17.Final,io.netty:netty-buffer:4.1.5.Final,37.0
org.jetbrains:annotations:15.0,org.jetbrains:annotations:23.0.0,2.0
org.bouncycastle:bcpkix-jdk15on:1.54,org.bouncycastle:bcpkix-jdk15on:1.70,88.0
org.springframework:spring-beans:5.3.15,org.springframework:spring-beans:6.1.2,57.0
